카테고리,유통채널,광역시도,월코드,소매_매출액_원,KG_유치원,KG_초등학교,KG_중학교_녀,KG_중학교_남,KG_중학교_남녀공학,KG_고등학교_녀,KG_고등학교_남,KG_고등학교_남녀공학,원_유치원,원_초등학교,원_중학교_녀,원_중학교_남,원_중학교_남녀공학,원_고등학교_녀,원_고등학교_남,원_고등학교_남녀공학
찹쌀,일반슈퍼,서울특별시,M202409,318822650,72.4,7643.96,408.6,335,5150.9,2023.71,1969.6,4717.06,439975,46452333,2483062,2035795,31302019,12298086,11969259,28665574
찹쌀,식자재마트,서울특별시,M202409,299793688,72.4,7643.96,408.6,335,5150.9,2023.71,1969.6,4717.06,439975,46452333,2483062,2035795,31302019,12298086,11969259,28665574
찹쌀,대형마트,경상북도,M202410,139880931,134.26,4798.18,476.26,432.24,2206.72,890.69,3163.12,3271.9,904241,32315742,3207611,2911136,14862259,5998797,21303613,22036247
찹쌀,체인슈퍼,경상북도,M202410,17370226,134.26,4798.18,476.26,432.24,2206.72,890.69,3163.12,3271.9,904241,32315742,3207611,2911136,14862259,5998797,21303613,22036247
찹쌀,일반슈퍼,경상북도,M202410,104088784,134.26,4798.18,476.26,432.24,2206.72,890.69,3163.12,3271.9,904241,32315742,3207611,2911136,14862259,5998797,21303613,22036247
찹쌀,식자재마트,경상북도,M202410,70906529,134.26,4798.18,476.26,432.24,2206.72,890.69,3163.12,3271.9,904241,32315742,3207611,2911136,14862259,5998797,21303613,22036247
찹쌀,체인슈퍼,대전광역시,M202410,11573545,40,12192.18,570.72,578,6478.25,1767.1,2378.55,3105.3,196880,60009910,2809084,2844916,31885947,8697666,11707223,15284287
찹쌀,식자재마트,대전광역시,M202410,25404282,40,12192.18,570.72,578,6478.25,1767.1,2378.55,3105.3,196880,60009910,2809084,2844916,31885947,8697666,11707223,15284287
찹쌀,대형마트,대전광역시,M202410,64362023,40,12192.18,570.72,578,6478.25,1767.1,2378.55,3105.3,196880,60009910,2809084,2844916,31885947,8697666,11707223,15284287
찹쌀,일반슈퍼,대전광역시,M202410,44757027,40,12192.18,570.72,578,6478.25,1767.1,2378.55,3105.3,196880,60009910,2809084,2844916,31885947,8697666,11707223,15284287
찹쌀,대형마트,제주특별자치도,M202410,24844121,,536.64,41.68,,256,212.08,156.8,252.1,,2641342,205149,,1260032,1043858,771770,1240836
찹쌀,일반슈퍼,제주특별자치도,M202410,10930613,,536.64,41.68,,256,212.08,156.8,252.1,,2641342,205149,,1260032,1043858,771770,1240836
찹쌀,식자재마트,제주특별자치도,M202410,14066673,,536.64,41.68,,256,212.08,156.8,252.1,,2641342,205149,,1260032,1043858,771770,1240836
찹쌀,식자재마트,충청북도,M202410,36307519,56,2747.47,123.46,31,1291.28,394.76,1031.2,1620.35,352800,17309061,777798,195300,8135064,2486988,6496560,10208205
찹쌀,일반슈퍼,충청북도,M202410,68793840,56,2747.47,123.46,31,1291.28,394.76,1031.2,1620.35,352800,17309061,777798,195300,8135064,2486988,6496560,10208205
찹쌀,체인슈퍼,충청북도,M202410,7611772,56,2747.47,123.46,31,1291.28,394.76,1031.2,1620.35,352800,17309061,777798,195300,8135064,2486988,6496560,10208205
찹쌀,대형마트,충청북도,M202410,62001344,56,2747.47,123.46,31,1291.28,394.76,1031.2,1620.35,352800,17309061,777798,195300,8135064,2486988,6496560,10208205
찹쌀,식자재마트,강원특별자치도,M202411,31642779,61.5,1212.7,,11,384.14,54,58,290.1,311129,6135049,,55649,1943364,273186,293422,1467616
찹쌀,일반슈퍼,강원특별자치도,M202411,104401738,61.5,1212.7,,11,384.14,54,58,290.1,311129,6135049,,55649,1943364,273186,293422,1467616
찹쌀,체인슈퍼,강원특별자치도,M202411,17336338,61.5,1212.7,,11,384.14,54,58,290.1,311129,6135049,,55649,1943364,273186,293422,1467616
찹쌀,대형마트,강원특별자치도,M202411,129913888,61.5,1212.7,,11,384.14,54,58,290.1,311129,6135049,,55649,1943364,273186,293422,1467616
찹쌀,대형마트,대구광역시,M202411,130888637,619.84,25281.45,339.5,319,13270.71,1693,3307.9,5743.72,3814465,155582043,2089283,1963126,81667949,10418722,20356817,35346853
찹쌀,체인슈퍼,대구광역시,M202411,12989429,619.84,25281.45,339.5,319,13270.71,1693,3307.9,5743.72,3814465,155582043,2089283,1963126,81667949,10418722,20356817,35346853
찹쌀,일반슈퍼,대구광역시,M202411,47120325,619.84,25281.45,339.5,319,13270.71,1693,3307.9,5743.72,3814465,155582043,2089283,1963126,81667949,10418722,20356817,35346853
찹쌀,식자재마트,대구광역시,M202411,45508382,619.84,25281.45,339.5,319,13270.71,1693,3307.9,5743.72,3814465,155582043,2089283,1963126,81667949,10418722,20356817,35346853
찹쌀,일반슈퍼,울산광역시,M202411,23506503,17,5249.49,357.8,272.4,5215.73,72,350.6,4142.8,86003,26557170,1810110,1378072,26386353,364248,1773685,20958425
찹쌀,체인슈퍼,울산광역시,M202411,1842123,17,5249.49,357.8,272.4,5215.73,72,350.6,4142.8,86003,26557170,1810110,1378072,26386353,364248,1773685,20958425
찹쌀,식자재마트,울산광역시,M202411,15205430,17,5249.49,357.8,272.4,5215.73,72,350.6,4142.8,86003,26557170,1810110,1378072,26386353,364248,1773685,20958425
찹쌀,대형마트,울산광역시,M202411,96743836,17,5249.49,357.8,272.4,5215.73,72,350.6,4142.8,86003,26557170,1810110,1378072,26386353,364248,1773685,20958425
찹쌀,식자재마트,경상북도,M202412,101611058,221.92,85.9,37,,,422.21,346.9,898.25,1646646,637378,274540,,,3132798,2573998,6665015
찹쌀,일반슈퍼,경상북도,M202412,171615747,221.92,85.9,37,,,422.21,346.9,898.25,1646646,637378,274540,,,3132798,2573998,6665015
찹쌀,체인슈퍼,경상북도,M202412,19415476,221.92,85.9,37,,,422.21,346.9,898.25,1646646,637378,274540,,,3132798,2573998,6665015
찹쌀,대형마트,경상북도,M202412,127778659,221.92,85.9,37,,,422.21,346.9,898.25,1646646,637378,274540,,,3132798,2573998,6665015
찹쌀,식자재마트,대전광역시,M202412,41418804,,2681.63,,47,1420.9,2,439,80.8,,14199231,,248865,7523666,10590,2324505,427836
찹쌀,체인슈퍼,대전광역시,M202412,13726158,,2681.63,,47,1420.9,2,439,80.8,,14199231,,248865,7523666,10590,2324505,427836
찹쌀,대형마트,대전광역시,M202412,79060684,,2681.63,,47,1420.9,2,439,80.8,,14199231,,248865,7523666,10590,2324505,427836
찹쌀,일반슈퍼,대전광역시,M202412,89445490,,2681.63,,47,1420.9,2,439,80.8,,14199231,,248865,7523666,10590,2324505,427836
찹쌀,체인슈퍼,전라북도,M202412,7862683,156.68,144.6,,,38,47,81.7,101,987084,910980,,,239400,296100,514710,636300
찹쌀,식자재마트,전라북도,M202412,59464619,156.68,144.6,,,38,47,81.7,101,987084,910980,,,239400,296100,514710,636300
찹쌀,일반슈퍼,전라북도,M202412,139216516,156.68,144.6,,,38,47,81.7,101,987084,910980,,,239400,296100,514710,636300
찹쌀,대형마트,전라북도,M202412,80541272,156.68,144.6,,,38,47,81.7,101,987084,910980,,,239400,296100,514710,636300
찹쌀,일반슈퍼,제주특별자치도,M202412,22338918,,,,,,24,6,,,,,,,127080,31770,
찹쌀,식자재마트,제주특별자치도,M202412,18110767,,,,,,24,6,,,,,,,127080,31770,
찹쌀,대형마트,제주특별자치도,M202412,33173652,,,,,,24,6,,,,,,,127080,31770,
찹쌀,식자재마트,강원특별자치도,M202401,23263797,,,,,,,,17,,,,,,,,75055
찹쌀,일반슈퍼,강원특별자치도,M202401,79097068,,,,,,,,17,,,,,,,,75055
찹쌀,체인슈퍼,강원특별자치도,M202401,22267719,,,,,,,,17,,,,,,,,75055
찹쌀,대형마트,강원특별자치도,M202401,87917339,,,,,,,,17,,,,,,,,75055
찹쌀,식자재마트,서울특별시,M202401,210243046,,233.1,,,,12,190,176.97,,1242656,,,,63972,1012890,943427
찹쌀,체인슈퍼,서울특별시,M202401,168264696,,233.1,,,,12,190,176.97,,1242656,,,,63972,1012890,943427
찹쌀,대형마트,서울특별시,M202401,430667694,,233.1,,,,12,190,176.97,,1242656,,,,63972,1012890,943427
찹쌀,편의점,서울특별시,M202401,1844566,,233.1,,,,12,190,176.97,,1242656,,,,63972,1012890,943427
찹쌀,일반슈퍼,서울특별시,M202401,225551475,,233.1,,,,12,190,176.97,,1242656,,,,63972,1012890,943427
찹쌀,식자재마트,충청북도,M202401,26302610,,110.06,,,,,,24,,693378,,,,,,151200
찹쌀,일반슈퍼,충청북도,M202401,62456978,,110.06,,,,,,24,,693378,,,,,,151200
찹쌀,체인슈퍼,충청북도,M202401,16630508,,110.06,,,,,,24,,693378,,,,,,151200
찹쌀,대형마트,충청북도,M202401,66065183,,110.06,,,,,,24,,693378,,,,,,151200
찹쌀,식자재마트,대전광역시,M202402,33972861,41,10233.7,353,423,4790.6,847,2590.6,3523.4,194873,48640776,1677809,2010519,22769722,4025791,12313122,16746720
찹쌀,일반슈퍼,대전광역시,M202402,69084005,41,10233.7,353,423,4790.6,847,2590.6,3523.4,194873,48640776,1677809,2010519,22769722,4025791,12313122,16746720
찹쌀,대형마트,대전광역시,M202402,72358590,41,10233.7,353,423,4790.6,847,2590.6,3523.4,194873,48640776,1677809,2010519,22769722,4025791,12313122,16746720
찹쌀,체인슈퍼,대전광역시,M202402,33801301,41,10233.7,353,423,4790.6,847,2590.6,3523.4,194873,48640776,1677809,2010519,22769722,4025791,12313122,16746720
찹쌀,일반슈퍼,전라남도,M202402,105045915,131.6,2662.95,30.84,4,1985.74,237.25,607,1815.07,829080,16776585,194292,25200,12510162,1494675,3824100,11434941
찹쌀,체인슈퍼,전라남도,M202402,5903249,131.6,2662.95,30.84,4,1985.74,237.25,607,1815.07,829080,16776585,194292,25200,12510162,1494675,3824100,11434941
찹쌀,식자재마트,전라남도,M202402,43538298,131.6,2662.95,30.84,4,1985.74,237.25,607,1815.07,829080,16776585,194292,25200,12510162,1494675,3824100,11434941
찹쌀,편의점,전라남도,M202402,2162631,131.6,2662.95,30.84,4,1985.74,237.25,607,1815.07,829080,16776585,194292,25200,12510162,1494675,3824100,11434941
찹쌀,대형마트,전라남도,M202402,70588794,131.6,2662.95,30.84,4,1985.74,237.25,607,1815.07,829080,16776585,194292,25200,12510162,1494675,3824100,11434941
찹쌀,일반슈퍼,전라북도,M202402,91879680,23.42,1737.6,3,3,1021.24,498.65,361.18,556.73,82251,6102451,10536,10536,3586583,1751259,1268464,1955236
찹쌀,체인슈퍼,전라북도,M202402,12628184,23.42,1737.6,3,3,1021.24,498.65,361.18,556.73,82251,6102451,10536,10536,3586583,1751259,1268464,1955236
찹쌀,식자재마트,전라북도,M202402,43719695,23.42,1737.6,3,3,1021.24,498.65,361.18,556.73,82251,6102451,10536,10536,3586583,1751259,1268464,1955236
찹쌀,대형마트,전라북도,M202402,74971319,23.42,1737.6,3,3,1021.24,498.65,361.18,556.73,82251,6102451,10536,10536,3586583,1751259,1268464,1955236
찹쌀,식자재마트,제주특별자치도,M202402,25641106,,287.2,22.68,12,5,99,134.4,177.44,,1365062,107798,57036,23765,470547,638803,843372
찹쌀,일반슈퍼,제주특별자치도,M202402,22701394,,287.2,22.68,12,5,99,134.4,177.44,,1365062,107798,57036,23765,470547,638803,843372
찹쌀,대형마트,제주특별자치도,M202402,29613308,,287.2,22.68,12,5,99,134.4,177.44,,1365062,107798,57036,23765,470547,638803,843372
찹쌀,식자재마트,강원특별자치도,M202403,30320628,55.5,351.74,,,470.6,88.45,197.82,188.5,265734,1684131,,,2253233,423522,947162,902538
찹쌀,체인슈퍼,강원특별자치도,M202403,28559748,55.5,351.74,,,470.6,88.45,197.82,188.5,265734,1684131,,,2253233,423522,947162,902538
찹쌀,일반슈퍼,강원특별자치도,M202403,110765170,55.5,351.74,,,470.6,88.45,197.82,188.5,265734,1684131,,,2253233,423522,947162,902538
찹쌀,대형마트,강원특별자치도,M202403,135459909,55.5,351.74,,,470.6,88.45,197.82,188.5,265734,1684131,,,2253233,423522,947162,902538
찹쌀,식자재마트,서울특별시,M202403,286444831,67.91,8464.21,493.84,559.4,6612.68,2774.11,3622.92,6191.75,399990,49854197,2908718,3294866,38948685,16339508,21338999,36469408
찹쌀,대형마트,서울특별시,M202403,450757194,67.91,8464.21,493.84,559.4,6612.68,2774.11,3622.92,6191.75,399990,49854197,2908718,3294866,38948685,16339508,21338999,36469408
찹쌀,일반슈퍼,서울특별시,M202403,275825761,67.91,8464.21,493.84,559.4,6612.68,2774.11,3622.92,6191.75,399990,49854197,2908718,3294866,38948685,16339508,21338999,36469408
찹쌀,체인슈퍼,서울특별시,M202403,111752630,67.91,8464.21,493.84,559.4,6612.68,2774.11,3622.92,6191.75,399990,49854197,2908718,3294866,38948685,16339508,21338999,36469408
찹쌀,편의점,충청북도,M202403,410541,331.64,2889.91,68.4,266.35,2189.65,479.3,349.7,2706.63,2089332,18206465,430920,1678005,13794795,3019590,2203110,17051769
찹쌀,식자재마트,충청북도,M202403,30432094,331.64,2889.91,68.4,266.35,2189.65,479.3,349.7,2706.63,2089332,18206465,430920,1678005,13794795,3019590,2203110,17051769
찹쌀,체인슈퍼,충청북도,M202403,9447329,331.64,2889.91,68.4,266.35,2189.65,479.3,349.7,2706.63,2089332,18206465,430920,1678005,13794795,3019590,2203110,17051769
찹쌀,일반슈퍼,충청북도,M202403,79517961,331.64,2889.91,68.4,266.35,2189.65,479.3,349.7,2706.63,2089332,18206465,430920,1678005,13794795,3019590,2203110,17051769
찹쌀,대형마트,충청북도,M202403,70896725,331.64,2889.91,68.4,266.35,2189.65,479.3,349.7,2706.63,2089332,18206465,430920,1678005,13794795,3019590,2203110,17051769
찹쌀,대형마트,대전광역시,M202404,59313125,38,10021.2,542,402.76,5443.8,1242.4,1831.26,3210.68,187872,49544813,2679648,1991245,26914147,6142426,9053749,15873592
찹쌀,일반슈퍼,대전광역시,M202404,51254253,38,10021.2,542,402.76,5443.8,1242.4,1831.26,3210.68,187872,49544813,2679648,1991245,26914147,6142426,9053749,15873592
찹쌀,식자재마트,대전광역시,M202404,21805814,38,10021.2,542,402.76,5443.8,1242.4,1831.26,3210.68,187872,49544813,2679648,1991245,26914147,6142426,9053749,15873592
찹쌀,체인슈퍼,대전광역시,M202404,16365384,38,10021.2,542,402.76,5443.8,1242.4,1831.26,3210.68,187872,49544813,2679648,1991245,26914147,6142426,9053749,15873592
찹쌀,일반슈퍼,전라남도,M202404,79720050,39.5,3259.01,128.95,25,697.14,1330.9,649.8,2175.15,248850,20531763,812385,157500,4391982,8384670,4093740,13703442
찹쌀,식자재마트,전라남도,M202404,37848686,39.5,3259.01,128.95,25,697.14,1330.9,649.8,2175.15,248850,20531763,812385,157500,4391982,8384670,4093740,13703442
찹쌀,대형마트,전라남도,M202404,53560394,39.5,3259.01,128.95,25,697.14,1330.9,649.8,2175.15,248850,20531763,812385,157500,4391982,8384670,4093740,13703442
찹쌀,체인슈퍼,전라남도,M202404,4417163,39.5,3259.01,128.95,25,697.14,1330.9,649.8,2175.15,248850,20531763,812385,157500,4391982,8384670,4093740,13703442
찹쌀,대형마트,경상남도,M202405,167742409,303.62,7070.1,451.25,1073.5,2817.61,1323.22,1229.9,3525.34,1912806,44541662,2842875,6763050,17750943,8336286,7748370,22209642
찹쌀,체인슈퍼,경상남도,M202405,24464317,303.62,7070.1,451.25,1073.5,2817.61,1323.22,1229.9,3525.34,1912806,44541662,2842875,6763050,17750943,8336286,7748370,22209642
